country,land_conversion,factor_name,factor_value
Germany,otherland_to_forestland,organic_soil,-2.446203206
Germany,forestland_to_cropland,aboveground_biomass,-92.57
Germany,forestland_to_cropland,belowground_biomass,-14.44
Germany,forestland_to_cropland,dead_wood,0
Germany,forestland_to_cropland,litter,0
Germany,forestland_to_cropland,mineral_soil,-0.08434
Germany,forestland_to_cropland,organic_soil,-9.511360556
Germany,grassland_to_cropland,aboveground_biomass,-0.152551169
Germany,grassland_to_cropland,belowground_biomass,0
Germany,grassland_to_cropland,dead_wood,0
Germany,grassland_to_cropland,litter,0
Germany,grassland_to_cropland,mineral_soil,-1.099548042
Germany,grassland_to_cropland,organic_soil,-8.916862691
Germany,wetland_to_cropland,aboveground_biomass,0.256150862
Germany,wetland_to_cropland,belowground_biomass,0
Germany,wetland_to_cropland,dead_wood,0
Germany,wetland_to_cropland,litter,0
Germany,wetland_to_cropland,mineral_soil,-0.290406369
Germany,wetland_to_cropland,organic_soil,-9.091517825
Germany,settlement_to_cropland,aboveground_biomass,-0.424983428
Germany,settlement_to_cropland,belowground_biomass,0
Germany,settlement_to_cropland,dead_wood,0
Germany,settlement_to_cropland,litter,0
Germany,settlement_to_cropland,mineral_soil,1.235494041
Germany,settlement_to_cropland,organic_soil,-9.381855462
Germany,otherland_to_cropland,aboveground_biomass,0.137778344
Germany,otherland_to_cropland,belowground_biomass,0
Germany,otherland_to_cropland,dead_wood,0
Germany,otherland_to_cropland,litter,0
Germany,otherland_to_cropland,mineral_soil,0.276925996
Germany,otherland_to_cropland,organic_soil,-9.103940976
Germany,forestland_to_grassland,aboveground_biomass,-92.57
Germany,forestland_to_grassland,belowground_biomass,-14.44
Germany,forestland_to_grassland,dead_wood,-2.464945693
Germany,forestland_to_grassland,litter,0
Germany,forestland_to_grassland,mineral_soil,0.959045192
Germany,forestland_to_grassland,organic_soil,-9.74243
Germany,cropland_to_grassland,aboveground_biomass,0.127580624
Germany,cropland_to_grassland,belowground_biomass,0
Germany,cropland_to_grassland,dead_wood,0
Germany,cropland_to_grassland,litter,0
Germany,cropland_to_grassland,mineral_soil,1.270980259
Germany,cropland_to_grassland,organic_soil,-8.072980113
Germany,wetland_to_grassland,aboveground_biomass,0.458648685
Germany,wetland_to_grassland,belowground_biomass,0
Germany,wetland_to_grassland,dead_wood,0
Germany,wetland_to_grassland,litter,0
Germany,wetland_to_grassland,mineral_soil,0.026198105
Germany,wetland_to_grassland,organic_soil,-5.651975548
Germany,settlement_to_grassland,aboveground_biomass,0.114425417
Germany,settlement_to_grassland,belowground_biomass,0
Germany,settlement_to_grassland,dead_wood,0
Germany,settlement_to_grassland,litter,0
Germany,settlement_to_grassland,mineral_soil,2.31225815
Germany,settlement_to_grassland,organic_soil,-7.332296082
Germany,otherland_to_grassland,aboveground_biomass,0.539173051
Germany,otherland_to_grassland,belowground_biomass,0
Germany,otherland_to_grassland,dead_wood,0
Germany,otherland_to_grassland,litter,0
Germany,otherland_to_grassland,mineral_soil,1.380224965
Germany,otherland_to_grassland,organic_soil,-6.699786033
Germany,land_to_peat_extraction,aboveground_biomass,-1.135891296
Germany,land_to_peat_extraction,belowground_biomass,0
Germany,land_to_peat_extraction,dead_wood,-0.05274693
Germany,land_to_peat_extraction,litter,0
Germany,land_to_peat_extraction,mineral_soil,0
Germany,land_to_peat_extraction,organic_soil,-1.289969086
Germany,peatland_restoration,aboveground_biomass,2.956229746
Germany,peatland_restoration,belowground_biomass,0
Germany,peatland_restoration,dead_wood,0
Germany,peatland_restoration,litter,0
Germany,peatland_restoration,mineral_soil,0
Germany,peatland_restoration,organic_soil,-7.059945883
Germany,forestland_to_wetland,aboveground_biomass,-0.673228128
Germany,forestland_to_wetland,belowground_biomass,0
Germany,forestland_to_wetland,dead_wood,-0.801708359
Germany,forestland_to_wetland,litter,0
Germany,forestland_to_wetland,mineral_soil,2.365117618
Germany,forestland_to_wetland,organic_soil,-5.108899965
Germany,cropland_to_wetland,aboveground_biomass,0.351808267
Germany,cropland_to_wetland,belowground_biomass,0
Germany,cropland_to_wetland,dead_wood,0
Germany,cropland_to_wetland,litter,0
Germany,cropland_to_wetland,mineral_soil,2.323494599
Germany,cropland_to_wetland,organic_soil,-5.175346829
Germany,grassland_to_wetland,aboveground_biomass,0.70179993
Germany,grassland_to_wetland,belowground_biomass,0
Germany,grassland_to_wetland,dead_wood,0
Germany,grassland_to_wetland,litter,0
Germany,grassland_to_wetland,mineral_soil,1.126353263
Germany,grassland_to_wetland,organic_soil,-4.636887808
Germany,forestland_to_settlement,aboveground_biomass,-92.57
Germany,forestland_to_settlement,belowground_biomass,-14.44
Germany,forestland_to_settlement,dead_wood,-1.238476695
Germany,forestland_to_settlement,litter,0
Germany,forestland_to_settlement,mineral_soil,-0.437602091
Germany,forestland_to_settlement,organic_soil,-6.678044548
Germany,cropland_to_settlement,aboveground_biomass,0.200701673
Germany,cropland_to_settlement,belowground_biomass,0
Germany,cropland_to_settlement,dead_wood,0
Germany,cropland_to_settlement,litter,0
Germany,cropland_to_settlement,mineral_soil,-0.220157535
Germany,cropland_to_settlement,organic_soil,-7.545187965
Germany,grassland_to_settlement,aboveground_biomass,0.06367929
Germany,grassland_to_settlement,belowground_biomass,0
Germany,grassland_to_settlement,dead_wood,0
Germany,grassland_to_settlement,litter,0
Germany,grassland_to_settlement,mineral_soil,-0.484853989
Germany,grassland_to_settlement,organic_soil,-7.132126145
Germany,wetland_to_settlement,aboveground_biomass,0.720266595
Germany,wetland_to_settlement,belowground_biomass,0
Germany,wetland_to_settlement,dead_wood,0
Germany,wetland_to_settlement,litter,0
Germany,wetland_to_settlement,mineral_soil,-0.031444746
Germany,wetland_to_settlement,organic_soil,-5.338937912
Germany,otherland_to_settlement,aboveground_biomass,0.166051301
Germany,otherland_to_settlement,belowground_biomass,0
